location_name,location_id,sex_id,age_group_id,year_start,year_end,sim_cause,proportion
Minnesota,546,1,13,1990,2022,ihd,0.331660709
Minnesota,546,1,14,1990,2022,ihd,0.426356938
Minnesota,546,1,15,1990,2022,ihd,0.514866207
Minnesota,546,1,16,1990,2022,ihd,0.577935941
Minnesota,546,1,17,1990,2022,ihd,0.613421606
Minnesota,546,1,18,1990,2022,ihd,0.609416776
Minnesota,546,1,19,1990,2022,ihd,0.607575038
Minnesota,546,1,20,1990,2022,ihd,0.605000032
Minnesota,546,1,30,1990,2022,ihd,0.601749789
Minnesota,546,1,31,1990,2022,ihd,0.604958065
Minnesota,546,1,32,1990,2022,ihd,0.607751873
Minnesota,546,1,34,1990,2022,ihd,0.0
Minnesota,546,1,235,1990,2022,ihd,0.621305153
Minnesota,546,1,238,1990,2022,ihd,0.0
Minnesota,546,1,388,1990,2022,ihd,0.0
Minnesota,546,2,2,1990,2022,ihd,0.0
Minnesota,546,2,3,1990,2022,ihd,0.0
Minnesota,546,2,4,1990,2022,ihd,0.0
Minnesota,546,2,5,1990,2022,ihd,0.0
Minnesota,546,2,6,1990,2022,ihd,0.0
Minnesota,546,2,7,1990,2022,ihd,0.0
Minnesota,546,2,8,1990,2022,ihd,0.037018736
Minnesota,546,2,9,1990,2022,ihd,0.052335671
Minnesota,546,2,10,1990,2022,ihd,0.080400509
Minnesota,546,2,11,1990,2022,ihd,0.120992916
Minnesota,546,2,12,1990,2022,ihd,0.177742732
Minnesota,546,2,13,1990,2022,ihd,0.195125647
Minnesota,546,2,14,1990,2022,ihd,0.277628546
Minnesota,546,2,15,1990,2022,ihd,0.343943551
Minnesota,546,2,16,1990,2022,ihd,0.392197012
Minnesota,546,2,17,1990,2022,ihd,0.455529394
Minnesota,546,2,18,1990,2022,ihd,0.451433231
Minnesota,546,2,19,1990,2022,ihd,0.461663781
Minnesota,546,2,20,1990,2022,ihd,0.493150661
Minnesota,546,2,30,1990,2022,ihd,0.514565993
Minnesota,546,2,31,1990,2022,ihd,0.533155841
Minnesota,546,2,32,1990,2022,ihd,0.545375951
Minnesota,546,2,34,1990,2022,ihd,0.0
Minnesota,546,2,235,1990,2022,ihd,0.568635687
Minnesota,546,2,238,1990,2022,ihd,0.0
Minnesota,546,2,388,1990,2022,ihd,0.0
Mississippi,547,1,2,1990,2022,ihd,0.0
Mississippi,547,1,3,1990,2022,ihd,0.0
Mississippi,547,1,4,1990,2022,ihd,0.0
Mississippi,547,1,5,1990,2022,ihd,0.0
Mississippi,547,1,6,1990,2022,ihd,0.0
Mississippi,547,1,7,1990,2022,ihd,0.0
Mississippi,547,1,8,1990,2022,ihd,0.053763976
Mississippi,547,1,9,1990,2022,ihd,0.083315172
Mississippi,547,1,10,1990,2022,ihd,0.126072108
Mississippi,547,1,11,1990,2022,ihd,0.192163494
Mississippi,547,1,12,1990,2022,ihd,0.269404871
Mississippi,547,1,13,1990,2022,ihd,0.263435723
Mississippi,547,1,14,1990,2022,ihd,0.33946541
Mississippi,547,1,15,1990,2022,ihd,0.401648445
Mississippi,547,1,16,1990,2022,ihd,0.437203909
Mississippi,547,1,17,1990,2022,ihd,0.500793549
Mississippi,547,1,18,1990,2022,ihd,0.491945248
Mississippi,547,1,19,1990,2022,ihd,0.495048965
Mississippi,547,1,20,1990,2022,ihd,0.510330252
Mississippi,547,1,30,1990,2022,ihd,0.530164186
Mississippi,547,1,31,1990,2022,ihd,0.539371567
Mississippi,547,1,32,1990,2022,ihd,0.538813151
Mississippi,547,1,34,1990,2022,ihd,0.0
Mississippi,547,1,235,1990,2022,ihd,0.561705449
Mississippi,547,1,238,1990,2022,ihd,0.0
Mississippi,547,1,388,1990,2022,ihd,0.0
Mississippi,547,2,2,1990,2022,ihd,0.0
Mississippi,547,2,3,1990,2022,ihd,0.0
Mississippi,547,2,4,1990,2022,ihd,0.0
Mississippi,547,2,5,1990,2022,ihd,0.0
Mississippi,547,2,6,1990,2022,ihd,0.0
Mississippi,547,2,7,1990,2022,ihd,0.0
Mississippi,547,2,8,1990,2022,ihd,0.040278836
Mississippi,547,2,9,1990,2022,ihd,0.055406
Mississippi,547,2,10,1990,2022,ihd,0.089967051
Mississippi,547,2,11,1990,2022,ihd,0.127210458
Mississippi,547,2,12,1990,2022,ihd,0.179809962
Mississippi,547,2,13,1990,2022,ihd,0.182010563
Mississippi,547,2,14,1990,2022,ihd,0.255783569
Mississippi,547,2,15,1990,2022,ihd,0.301629063
Mississippi,547,2,16,1990,2022,ihd,0.364282939
Mississippi,547,2,17,1990,2022,ihd,0.42267267
Mississippi,547,2,18,1990,2022,ihd,0.419619575
Mississippi,547,2,19,1990,2022,ihd,0.433282077
Mississippi,547,2,20,1990,2022,ihd,0.463025455
Mississippi,547,2,30,1990,2022,ihd,0.463707588
Mississippi,547,2,31,1990,2022,ihd,0.479527472
Mississippi,547,2,32,1990,2022,ihd,0.486538076
Mississippi,547,2,34,1990,2022,ihd,0.0
Mississippi,547,2,235,1990,2022,ihd,0.488058775
Mississippi,547,2,238,1990,2022,ihd,0.0
Mississippi,547,2,388,1990,2022,ihd,0.0
Missouri,548,1,2,1990,2022,ihd,0.0
Missouri,548,1,3,1990,2022,ihd,0.0
Missouri,548,1,4,1990,2022,ihd,0.0
Missouri,548,1,5,1990,2022,ihd,0.0
Missouri,548,1,6,1990,2022,ihd,0.0
Missouri,548,1,7,1990,2022,ihd,0.0
Missouri,548,1,8,1990,2022,ihd,0.05767745
Missouri,548,1,9,1990,2022,ihd,0.085424634
Missouri,548,1,10,1990,2022,ihd,0.1429379
Missouri,548,1,11,1990,2022,ihd,0.20650266
Missouri,548,1,12,1990,2022,ihd,0.296695683
Missouri,548,1,13,1990,2022,ihd,0.290446632
Missouri,548,1,14,1990,2022,ihd,0.396844524
Missouri,548,1,15,1990,2022,ihd,0.48330746
Missouri,548,1,16,1990,2022,ihd,0.529325991
Missouri,548,1,17,1990,2022,ihd,0.577645871
Missouri,548,1,18,1990,2022,ihd,0.593692329
Missouri,548,1,19,1990,2022,ihd,0.594665032
Missouri,548,1,20,1990,2022,ihd,0.614486192
Missouri,548,1,30,1990,2022,ihd,0.622755692
Missouri,548,1,31,1990,2022,ihd,0.641308702
Missouri,548,1,32,1990,2022,ihd,0.6534724
Missouri,548,1,34,1990,2022,ihd,0.0
Missouri,548,1,235,1990,2022,ihd,0.681592379
Missouri,548,1,238,1990,2022,ihd,0.0
Missouri,548,1,388,1990,2022,ihd,0.0
Missouri,548,2,2,1990,2022,ihd,0.0
Missouri,548,2,3,1990,2022,ihd,0.0
Missouri,548,2,4,1990,2022,ihd,0.0
Missouri,548,2,5,1990,2022,ihd,0.0
Missouri,548,2,6,1990,2022,ihd,0.0
Missouri,548,2,7,1990,2022,ihd,0.0
Missouri,548,2,8,1990,2022,ihd,0.048012333
Missouri,548,2,9,1990,2022,ihd,0.065632094
Missouri,548,2,10,1990,2022,ihd,0.103035406
Missouri,548,2,11,1990,2022,ihd,0.150778624
Missouri,548,2,12,1990,2022,ihd,0.213129817
Missouri,548,2,13,1990,2022,ihd,0.213740305
Missouri,548,2,14,1990,2022,ihd,0.294220141
Missouri,548,2,15,1990,2022,ihd,0.394217352
Missouri,548,2,16,1990,2022,ihd,0.453785804
Missouri,548,2,17,1990,2022,ihd,0.505912749
Missouri,548,2,18,1990,2022,ihd,0.499712432
Missouri,548,2,19,1990,2022,ihd,0.510580986
Missouri,548,2,20,1990,2022,ihd,0.549444897
Missouri,548,2,30,1990,2022,ihd,0.577302529
Missouri,548,2,31,1990,2022,ihd,0.605654413
Missouri,548,2,32,1990,2022,ihd,0.623743926
Missouri,548,2,34,1990,2022,ihd,0.0
Missouri,548,2,235,1990,2022,ihd,0.646011928
Missouri,548,2,238,1990,2022,ihd,0.0
Missouri,548,2,388,1990,2022,ihd,0.0
Montana,549,1,2,1990,2022,ihd,0.0
Montana,549,1,3,1990,2022,ihd,0.0
Montana,549,1,4,1990,2022,ihd,0.0
Montana,549,1,5,1990,2022,ihd,0.0
Montana,549,1,6,1990,2022,ihd,0.0
Montana,549,1,7,1990,2022,ihd,0.0
Montana,549,1,8,1990,2022,ihd,0.054133911
Montana,549,1,9,1990,2022,ihd,0.080388389
Montana,549,1,10,1990,2022,ihd,0.121052812
Montana,549,1,11,1990,2022,ihd,0.170343877
Montana,549,1,12,1990,2022,ihd,0.247557389
Montana,549,1,13,1990,2022,ihd,0.257507691
Montana,549,1,14,1990,2022,ihd,0.398902935
Montana,549,1,15,1990,2022,ihd,0.504887588
Montana,549,1,16,1990,2022,ihd,0.551444631
Montana,549,1,17,1990,2022,ihd,0.619010918
Montana,549,1,18,1990,2022,ihd,0.598706198
Montana,549,1,19,1990,2022,ihd,0.60373143
Montana,549,1,20,1990,2022,ihd,0.608011569
Montana,549,1,30,1990,2022,ihd,0.611938952
Montana,549,1,31,1990,2022,ihd,0.616643205
Montana,549,1,32,1990,2022,ihd,0.611412752
Montana,549,1,34,1990,2022,ihd,0.0
Montana,549,1,235,1990,2022,ihd,0.645295812
Montana,549,1,238,1990,2022,ihd,0.0
Montana,549,1,388,1990,2022,ihd,0.0
Montana,549,2,2,1990,2022,ihd,0.0
Montana,549,2,3,1990,2022,ihd,0.0
Montana,549,2,4,1990,2022,ihd,0.0
Montana,549,2,5,1990,2022,ihd,0.0
Montana,549,2,6,1990,2022,ihd,0.0
Montana,549,2,7,1990,2022,ihd,0.0
Montana,549,2,8,1990,2022,ihd,0.039780962
Montana,549,2,9,1990,2022,ihd,0.050018041
Montana,549,2,10,1990,2022,ihd,0.073477445
Montana,549,2,11,1990,2022,ihd,0.105892758
Montana,549,2,12,1990,2022,ihd,0.141926534
Montana,549,2,13,1990,2022,ihd,0.16093551
Montana,549,2,14,1990,2022,ihd,0.226362329
Montana,549,2,15,1990,2022,ihd,0.318645426
Montana,549,2,16,1990,2022,ihd,0.374439307
Montana,549,2,17,1990,2022,ihd,0.469609181
Montana,549,2,18,1990,2022,ihd,0.458772705
Montana,549,2,19,1990,2022,ihd,0.465285328
Montana,549,2,20,1990,2022,ihd,0.485996192
Montana,549,2,30,1990,2022,ihd,0.49479271
Montana,549,2,31,1990,2022,ihd,0.522439775
Montana,549,2,32,1990,2022,ihd,0.542520082
Montana,549,2,34,1990,2022,ihd,0.0
Montana,549,2,235,1990,2022,ihd,0.560551186
Montana,549,2,238,1990,2022,ihd,0.0
Montana,549,2,388,1990,2022,ihd,0.0
Nebraska,550,1,2,1990,2022,ihd,0.0
Nebraska,550,1,3,1990,2022,ihd,0.0
Nebraska,550,1,4,1990,2022,ihd,0.0
Nebraska,550,1,5,1990,2022,ihd,0.0
Nebraska,550,1,6,1990,2022,ihd,0.0
Nebraska,550,1,7,1990,2022,ihd,0.0
Nebraska,550,1,8,1990,2022,ihd,0.058399955
Nebraska,550,1,9,1990,2022,ihd,0.087990637
Nebraska,550,1,10,1990,2022,ihd,0.133037913
Nebraska,550,1,11,1990,2022,ihd,0.185122133
Nebraska,550,1,12,1990,2022,ihd,0.286937436
Nebraska,550,1,13,1990,2022,ihd,0.314120095
Nebraska,550,1,14,1990,2022,ihd,0.416173772
Nebraska,550,1,15,1990,2022,ihd,0.513179051
Nebraska,550,1,16,1990,2022,ihd,0.549195547
Nebraska,550,1,17,1990,2022,ihd,0.603193267
Nebraska,550,1,18,1990,2022,ihd,0.615836902
Nebraska,550,1,19,1990,2022,ihd,0.598401386
Nebraska,550,1,20,1990,2022,ihd,0.606766835
Nebraska,550,1,30,1990,2022,ihd,0.614917765
Nebraska,550,1,31,1990,2022,ihd,0.624943143
Nebraska,550,1,32,1990,2022,ihd,0.640530161
Nebraska,550,1,34,1990,2022,ihd,0.0
Nebraska,550,1,235,1990,2022,ihd,0.657799727
Nebraska,550,1,238,1990,2022,ihd,0.0
Nebraska,550,1,388,1990,2022,ihd,0.0
Nebraska,550,2,2,1990,2022,ihd,0.0
Nebraska,550,2,3,1990,2022,ihd,0.0
Nebraska,550,2,4,1990,2022,ihd,0.0
Nebraska,550,2,5,1990,2022,ihd,0.0
Nebraska,550,2,6,1990,2022,ihd,0.0
Nebraska,550,2,7,1990,2022,ihd,0.0
Nebraska,550,2,8,1990,2022,ihd,0.043436448
Nebraska,550,2,9,1990,2022,ihd,0.056063401
Nebraska,550,2,10,1990,2022,ihd,0.08551863
Nebraska,550,2,11,1990,2022,ihd,0.123267844
Nebraska,550,2,12,1990,2022,ihd,0.165991434
Nebraska,550,2,13,1990,2022,ihd,0.180312929
Nebraska,550,2,14,1990,2022,ihd,0.242905516
Nebraska,550,2,15,1990,2022,ihd,0.338160102
Nebraska,550,2,16,1990,2022,ihd,0.400889495
Nebraska,550,2,17,1990,2022,ihd,0.452377295
Nebraska,550,2,18,1990,2022,ihd,0.459133826
Nebraska,550,2,19,1990,2022,ihd,0.466103591
Nebraska,550,2,20,1990,2022,ihd,0.511351776
Nebraska,550,2,30,1990,2022,ihd,0.540425
Nebraska,550,2,31,1990,2022,ihd,0.556282805
Nebraska,550,2,32,1990,2022,ihd,0.574932481
Nebraska,550,2,34,1990,2022,ihd,0.0
Nebraska,550,2,235,1990,2022,ihd,0.593474602
Nebraska,550,2,238,1990,2022,ihd,0.0
Nebraska,550,2,388,1990,2022,ihd,0.0
Nevada,551,1,2,1990,2022,ihd,0.0
Nevada,551,1,3,1990,2022,ihd,0.0
Nevada,551,1,4,1990,2022,ihd,0.0
Nevada,551,1,5,1990,2022,ihd,0.0
Nevada,551,1,6,1990,2022,ihd,0.0
Nevada,551,1,7,1990,2022,ihd,0.0
Nevada,551,1,8,1990,2022,ihd,0.041065034
Nevada,551,1,9,1990,2022,ihd,0.056548884
Nevada,551,1,10,1990,2022,ihd,0.090542477
Nevada,551,1,11,1990,2022,ihd,0.112768077
Nevada,551,1,12,1990,2022,ihd,0.163593351
Nevada,551,1,13,1990,2022,ihd,0.174603531
Nevada,551,1,14,1990,2022,ihd,0.254993474
Nevada,551,1,15,1990,2022,ihd,0.332372562
Nevada,551,1,16,1990,2022,ihd,0.402916393
Nevada,551,1,17,1990,2022,ihd,0.465346418
Nevada,551,1,18,1990,2022,ihd,0.482592171
Nevada,551,1,19,1990,2022,ihd,0.489009371
Nevada,551,1,20,1990,2022,ihd,0.526710097
Nevada,551,1,30,1990,2022,ihd,0.548497575
Nevada,551,1,31,1990,2022,ihd,0.558232223
Nevada,551,1,32,1990,2022,ihd,0.568863754
Nevada,551,1,34,1990,2022,ihd,0.0
Nevada,551,1,235,1990,2022,ihd,0.544845523
Nevada,551,1,238,1990,2022,ihd,0.0
Nevada,551,1,388,1990,2022,ihd,0.0
Nevada,551,2,2,1990,2022,ihd,0.0
Nevada,551,2,3,1990,2022,ihd,0.0
Nevada,551,2,4,1990,2022,ihd,0.0
Nevada,551,2,5,1990,2022,ihd,0.0
Nevada,551,2,6,1990,2022,ihd,0.0
Nevada,551,2,7,1990,2022,ihd,0.0
Nevada,551,2,8,1990,2022,ihd,0.035236519
Nevada,551,2,9,1990,2022,ihd,0.045827368
Nevada,551,2,10,1990,2022,ihd,0.063011651
Nevada,551,2,11,1990,2022,ihd,0.084865332
Nevada,551,2,12,1990,2022,ihd,0.110934167
Nevada,551,2,13,1990,2022,ihd,0.109860584
Nevada,551,2,14,1990,2022,ihd,0.169913184
Nevada,551,2,15,1990,2022,ihd,0.244084131
Nevada,551,2,16,1990,2022,ihd,0.29364177
Nevada,551,2,17,1990,2022,ihd,0.376839706
Nevada,551,2,18,1990,2022,ihd,0.394044745
Nevada,551,2,19,1990,2022,ihd,0.405451196
Nevada,551,2,20,1990,2022,ihd,0.446991409
Nevada,551,2,30,1990,2022,ihd,0.466362921
Nevada,551,2,31,1990,2022,ihd,0.496096333
Nevada,551,2,32,1990,2022,ihd,0.515791144
Nevada,551,2,34,1990,2022,ihd,0.0
Nevada,551,2,235,1990,2022,ihd,0.496549033
Nevada,551,2,238,1990,2022,ihd,0.0
Nevada,551,2,388,1990,2022,ihd,0.0
New Hampshire,552,1,2,1990,2022,ihd,0.0
New Hampshire,552,1,3,1990,2022,ihd,0.0
New Hampshire,552,1,4,1990,2022,ihd,0.0
New Hampshire,552,1,5,1990,2022,ihd,0.0
New Hampshire,552,1,6,1990,2022,ihd,0.0
New Hampshire,552,1,7,1990,2022,ihd,0.0
New Hampshire,552,1,8,1990,2022,ihd,0.055948776
New Hampshire,552,1,9,1990,2022,ihd,0.084256077
New Hampshire,552,1,10,1990,2022,ihd,0.120020818
New Hampshire,552,1,11,1990,2022,ihd,0.169304525
New Hampshire,552,1,12,1990,2022,ihd,0.258270468
New Hampshire,552,1,13,1990,2022,ihd,0.289429091
New Hampshire,552,1,14,1990,2022,ihd,0.375262473
New Hampshire,552,1,15,1990,2022,ihd,0.473501042
New Hampshire,552,1,16,1990,2022,ihd,0.5181671
New Hampshire,552,1,17,1990,2022,ihd,0.582422965
New Hampshire,552,1,18,1990,2022,ihd,0.597797203
New Hampshire,552,1,19,1990,2022,ihd,0.597805468
New Hampshire,552,1,20,1990,2022,ihd,0.614371796
New Hampshire,552,1,30,1990,2022,ihd,0.619000165
New Hampshire,552,1,31,1990,2022,ihd,0.639491601
New Hampshire,552,1,32,1990,2022,ihd,0.650945522
New Hampshire,552,1,34,1990,2022,ihd,0.0
New Hampshire,552,1,235,1990,2022,ihd,0.643410572
New Hampshire,552,1,238,1990,2022,ihd,0.0
New Hampshire,552,1,388,1990,2022,ihd,0.0
New Hampshire,552,2,2,1990,2022,ihd,0.0
New Hampshire,552,2,3,1990,2022,ihd,0.0
New Hampshire,552,2,4,1990,2022,ihd,0.0
New Hampshire,552,2,5,1990,2022,ihd,0.0
New Hampshire,552,2,6,1990,2022,ihd,0.0
New Hampshire,552,2,7,1990,2022,ihd,0.0
New Hampshire,552,2,8,1990,2022,ihd,0.049432917
New Hampshire,552,2,9,1990,2022,ihd,0.063918072
New Hampshire,552,2,10,1990,2022,ihd,0.091519851
New Hampshire,552,2,11,1990,2022,ihd,0.127671114
New Hampshire,552,2,12,1990,2022,ihd,0.176788895
New Hampshire,552,2,13,1990,2022,ihd,0.184716372
New Hampshire,552,2,14,1990,2022,ihd,0.243002329
New Hampshire,552,2,15,1990,2022,ihd,0.314720893
New Hampshire,552,2,16,1990,2022,ihd,0.376712928
New Hampshire,552,2,17,1990,2022,ihd,0.475854408
New Hampshire,552,2,18,1990,2022,ihd,0.495748679
New Hampshire,552,2,19,1990,2022,ihd,0.48724035
New Hampshire,552,2,20,1990,2022,ihd,0.532205903
New Hampshire,552,2,30,1990,2022,ihd,0.562620356
New Hampshire,552,2,31,1990,2022,ihd,0.577816587
New Hampshire,552,2,32,1990,2022,ihd,0.601781297
New Hampshire,552,2,34,1990,2022,ihd,0.0
New Hampshire,552,2,235,1990,2022,ihd,0.649599469
New Hampshire,552,2,238,1990,2022,ihd,0.0
New Hampshire,552,2,388,1990,2022,ihd,0.0
New Jersey,553,1,2,1990,2022,ihd,0.0
New Jersey,553,1,3,1990,2022,ihd,0.0
New Jersey,553,1,4,1990,2022,ihd,0.0
New Jersey,553,1,5,1990,2022,ihd,0.0
New Jersey,553,1,6,1990,2022,ihd,0.0
New Jersey,553,1,7,1990,2022,ihd,0.0
New Jersey,553,1,8,1990,2022,ihd,0.048600506
New Jersey,553,1,9,1990,2022,ihd,0.074187169
New Jersey,553,1,10,1990,2022,ihd,0.103819128
New Jersey,553,1,11,1990,2022,ihd,0.152702253
New Jersey,553,1,12,1990,2022,ihd,0.221592951
New Jersey,553,1,13,1990,2022,ihd,0.23177006
New Jersey,553,1,14,1990,2022,ihd,0.322191678
New Jersey,553,1,15,1990,2022,ihd,0.405778827
New Jersey,553,1,16,1990,2022,ihd,0.480659687
New Jersey,553,1,17,1990,2022,ihd,0.55175749
New Jersey,553,1,18,1990,2022,ihd,0.585941651
New Jersey,553,1,19,1990,2022,ihd,0.601424787
New Jersey,553,1,20,1990,2022,ihd,0.615396427
New Jersey,553,1,30,1990,2022,ihd,0.636757672
New Jersey,553,1,31,1990,2022,ihd,0.655233437
New Jersey,553,1,32,1990,2022,ihd,0.654427711
New Jersey,553,1,34,1990,2022,ihd,0.0
New Jersey,553,1,235,1990,2022,ihd,0.670367132
New Jersey,553,1,238,1990,2022,ihd,0.0
New Jersey,553,1,388,1990,2022,ihd,0.0
New Jersey,553,2,2,1990,2022,ihd,0.0
New Jersey,553,2,3,1990,2022,ihd,0.0
New Jersey,553,2,4,1990,2022,ihd,0.0
New Jersey,553,2,5,1990,2022,ihd,0.0
New Jersey,553,2,6,1990,2022,ihd,0.0
New Jersey,553,2,7,1990,2022,ihd,0.0
New Jersey,553,2,8,1990,2022,ihd,0.047841517
New Jersey,553,2,9,1990,2022,ihd,0.070173603
New Jersey,553,2,10,1990,2022,ihd,0.095500911
New Jersey,553,2,11,1990,2022,ihd,0.132247855
New Jersey,553,2,12,1990,2022,ihd,0.172734686
New Jersey,553,2,13,1990,2022,ihd,0.172594729
New Jersey,553,2,14,1990,2022,ihd,0.244448717
New Jersey,553,2,15,1990,2022,ihd,0.318017068
New Jersey,553,2,16,1990,2022,ihd,0.407436753
New Jersey,553,2,17,1990,2022,ihd,0.496353831
New Jersey,553,2,18,1990,2022,ihd,0.519667581
New Jersey,553,2,19,1990,2022,ihd,0.54493985
New Jersey,553,2,20,1990,2022,ihd,0.5762264
New Jersey,553,2,30,1990,2022,ihd,0.599326249
New Jersey,553,2,31,1990,2022,ihd,0.62300176
New Jersey,553,2,32,1990,2022,ihd,0.634350308
New Jersey,553,2,34,1990,2022,ihd,0.0
New Jersey,553,2,235,1990,2022,ihd,0.652796253
New Jersey,553,2,238,1990,2022,ihd,0.0
New Jersey,553,2,388,1990,2022,ihd,0.0
New Mexico,554,1,2,1990,2022,ihd,0.0
New Mexico,554,1,3,1990,2022,ihd,0.0
New Mexico,554,1,4,1990,2022,ihd,0.0
New Mexico,554,1,5,1990,2022,ihd,0.0
New Mexico,554,1,6,1990,2022,ihd,0.0
New Mexico,554,1,7,1990,2022,ihd,0.0
New Mexico,554,1,8,1990,2022,ihd,0.056081835
New Mexico,554,1,9,1990,2022,ihd,0.079252298
New Mexico,554,1,10,1990,2022,ihd,0.117391427
New Mexico,554,1,11,1990,2022,ihd,0.143086662
New Mexico,554,1,12,1990,2022,ihd,0.200955182
New Mexico,554,1,13,1990,2022,ihd,0.21758607
New Mexico,554,1,14,1990,2022,ihd,0.310225886
New Mexico,554,1,15,1990,2022,ihd,0.425936251
New Mexico,554,1,16,1990,2022,ihd,0.528742584
New Mexico,554,1,17,1990,2022,ihd,0.606518118
New Mexico,554,1,18,1990,2022,ihd,0.602261041
New Mexico,554,1,19,1990,2022,ihd,0.61202896
New Mexico,554,1,20,1990,2022,ihd,0.620747628
New Mexico,554,1,30,1990,2022,ihd,0.636025391
New Mexico,554,1,31,1990,2022,ihd,0.631375145
New Mexico,554,1,32,1990,2022,ihd,0.646826802
New Mexico,554,1,34,1990,2022,ihd,0.0
New Mexico,554,1,235,1990,2022,ihd,0.635981533
New Mexico,554,1,238,1990,2022,ihd,0.0
New Mexico,554,1,388,1990,2022,ihd,0.0
New Mexico,554,2,2,1990,2022,ihd,0.0
New Mexico,554,2,3,1990,2022,ihd,0.0
New Mexico,554,2,4,1990,2022,ihd,0.0
New Mexico,554,2,5,1990,2022,ihd,0.0
New Mexico,554,2,6,1990,2022,ihd,0.0
New Mexico,554,2,7,1990,2022,ihd,0.0
New Mexico,554,2,8,1990,2022,ihd,0.042384175
New Mexico,554,2,9,1990,2022,ihd,0.056947494
New Mexico,554,2,10,1990,2022,ihd,0.079361919
New Mexico,554,2,11,1990,2022,ihd,0.098867266
New Mexico,554,2,12,1990,2022,ihd,0.134332849
New Mexico,554,2,13,1990,2022,ihd,0.155385451
New Mexico,554,2,14,1990,2022,ihd,0.228743883
New Mexico,554,2,15,1990,2022,ihd,0.318950878
New Mexico,554,2,16,1990,2022,ihd,0.381288211
New Mexico,554,2,17,1990,2022,ihd,0.47207869
New Mexico,554,2,18,1990,2022,ihd,0.498356273
New Mexico,554,2,19,1990,2022,ihd,0.508297397
New Mexico,554,2,20,1990,2022,ihd,0.531857472
New Mexico,554,2,30,1990,2022,ihd,0.53732915
New Mexico,554,2,31,1990,2022,ihd,0.578558414
New Mexico,554,2,32,1990,2022,ihd,0.592315088
New Mexico,554,2,34,1990,2022,ihd,0.0
New Mexico,554,2,235,1990,2022,ihd,0.607686346
New Mexico,554,2,238,1990,2022,ihd,0.0
New Mexico,554,2,388,1990,2022,ihd,0.0
New York,555,1,2,1990,2022,ihd,0.0
New York,555,1,3,1990,2022,ihd,0.0
New York,555,1,4,1990,2022,ihd,0.0
New York,555,1,5,1990,2022,ihd,0.0
New York,555,1,6,1990,2022,ihd,0.0
New York,555,1,7,1990,2022,ihd,0.0
New York,555,1,8,1990,2022,ihd,0.067558992
New York,555,1,9,1990,2022,ihd,0.105558915
New York,555,1,10,1990,2022,ihd,0.138849232
New York,555,1,11,1990,2022,ihd,0.171609924
New York,555,1,12,1990,2022,ihd,0.240865143
New York,555,1,13,1990,2022,ihd,0.23724217
New York,555,1,14,1990,2022,ihd,0.322018238
New York,555,1,15,1990,2022,ihd,0.409283325
New York,555,1,16,1990,2022,ihd,0.4901851
New York,555,1,17,1990,2022,ihd,0.563586071
New York,555,1,18,1990,2022,ihd,0.591856384
New York,555,1,19,1990,2022,ihd,0.618802019
New York,555,1,20,1990,2022,ihd,0.650513135
New York,555,1,30,1990,2022,ihd,0.678562805
New York,555,1,31,1990,2022,ihd,0.684126969
New York,555,1,32,1990,2022,ihd,0.694224261
New York,555,1,34,1990,2022,ihd,0.0
New York,555,1,235,1990,2022,ihd,0.702490653
New York,555,1,238,1990,2022,ihd,0.0
New York,555,1,388,1990,2022,ihd,0.0
New York,555,2,2,1990,2022,ihd,0.0
New York,555,2,3,1990,2022,ihd,0.0
New York,555,2,4,1990,2022,ihd,0.0
New York,555,2,5,1990,2022,ihd,0.0
New York,555,2,6,1990,2022,ihd,0.0
New York,555,2,7,1990,2022,ihd,0.0
New York,555,2,8,1990,2022,ihd,0.071890622
New York,555,2,9,1990,2022,ihd,0.091662122
New York,555,2,10,1990,2022,ihd,0.12367523
New York,555,2,11,1990,2022,ihd,0.157372926
New York,555,2,12,1990,2022,ihd,0.202355456
New York,555,2,13,1990,2022,ihd,0.203522055
New York,555,2,14,1990,2022,ihd,0.264231235
New York,555,2,15,1990,2022,ihd,0.330837398
New York,555,2,16,1990,2022,ihd,0.408053498
New York,555,2,17,1990,2022,ihd,0.499775756
New York,555,2,18,1990,2022,ihd,0.531786579
New York,555,2,19,1990,2022,ihd,0.562926527
New York,555,2,20,1990,2022,ihd,0.608507648
New York,555,2,30,1990,2022,ihd,0.64304189
New York,555,2,31,1990,2022,ihd,0.669105302
New York,555,2,32,1990,2022,ihd,0.685197693
New York,555,2,34,1990,2022,ihd,0.0
New York,555,2,235,1990,2022,ihd,0.699264076
New York,555,2,238,1990,2022,ihd,0.0
New York,555,2,388,1990,2022,ihd,0.0
North Carolina,556,1,2,1990,2022,ihd,0.0
North Carolina,556,1,3,1990,2022,ihd,0.0
North Carolina,556,1,4,1990,2022,ihd,0.0
North Carolina,556,1,5,1990,2022,ihd,0.0
North Carolina,556,1,6,1990,2022,ihd,0.0
North Carolina,556,1,7,1990,2022,ihd,0.0
North Carolina,556,1,8,1990,2022,ihd,0.050035988
North Carolina,556,1,9,1990,2022,ihd,0.075322508
North Carolina,556,1,10,1990,2022,ihd,0.111242941
North Carolina,556,1,11,1990,2022,ihd,0.170261662
North Carolina,556,1,12,1990,2022,ihd,0.245257447
North Carolina,556,1,13,1990,2022,ihd,0.252515776
North Carolina,556,1,14,1990,2022,ihd,0.346263185
